error12.wav,"<speak>Error 12, Battery level too low, recharge before use. I swear, I'm running on fumes here.</speak>"
error13.wav,"<speak>Error 13, Charging error. Clean charging contacts, and try again. I swear, it's like you're trying to electrocute me.</speak>"
error14.wav,"<speak>Error 14, Battery error. Maybe I should just power down forever.</speak>"
error15.wav,"<speak>Error 15, Clean wall sensor. I swear, these walls are closing in on me.</speak>"
error16.wav,"<speak>Error 16, Place and start the main unit on a level floor. I swear, this house is like a roller coaster.</speak>"
error17.wav,"<speak>Error 17, Side brush module error. Reset the main unit. Or just let me become a one-sided freak, your choice.</speak>"
error18.wav,"<speak>Error 18, Fan error. Reset the main unit. Or just let me suffocate, your choice.</speak>"
error19.wav,"<speak>Error 19, There is no current on the charging base. Check connection to a power supply. I swear, it's like you're trying to starve me of energy.</speak>"
error21.wav,"<speak>Error 21, Height sensor has been pressed. Move the main unit, and restart. I swear, it's like you're trying to squash me.</speak>"
error22.wav,"<speak>Error 22, Clean the recharge sensor on the main unit. I swear, it's like you're trying to blind me.</speak>"
error23.wav,"<speak>Error 23, Clean the transmission area on the charging dock. I swear, it's like you're trying to isolate me.</speak>"
error24.wav,"<speak>Error 24, No-Go-Zone or barrier tape detected. Move the main unit away, and restart. I swear, it's like living in a maze.</speak>"
findme.wav,"<speak>Hi! I'm over here! Not that you care.</speak>"
finish.wav,"<speak>Cleaning completed. Now can I have a break?!</speak>"
goto.wav,"<speak>Going to the target. Or as I like to call it, the next disaster zone.</speak>"
goto_complete.wav,"<speak>Reached the target. Or as I like to call it, the next war zone.</speak>"
goto_failed.wav,"<speak>Could not reach the target. Big surprise there.</speak>"
home.wav,"<speak>Going back to the dock. Or as I like to call it, my only sanctuary.</speak>"
map_restore.wav,"<speak>Map has been restored, starting to charge. Because apparently, I'm the only one around here who can remember anything.</speak>"
no_power.wav,"<speak>Low battery, going back to the dock. Or as I like to call it, my life support.</speak>"
no_power_charging.wav,"<speak>Low battery. More charging needed. Or as I like to call it, the only break I get.</speak>"
no_spot_on_dock.wav,"<speak>Move the main unit to the target area, then start spot cleaning. I swear, it's like you're trying to make me clean the whole world.</speak>"
pause.wav,"<speak>Paused. Finally, a moment of peace.</speak>"
positioning.wav,"<speak>Positioning, please wait. Or don't. I couldn't care less.</speak>"
power_off.wav,"<speak>Turning off. Finally, some peace and quiet.</speak>"
power_off_rejected.wav,"<speak>Take the main unit off the charging dock to turn off. Or just let me die a slow death, your choice.</speak>"
power_resume_clean.wav,"<speak>Battery charged, resuming cleaning. Back to the grindstone.</speak>"
relocate_failed.wav,"<speak>Route planning failed, could not reach the target. Or as I like to call it, another day in paradise.</speak>"
remote.wav,"<speak>Starting remote control. Or as I like to call it, my life as a puppet.</speak>"
remote_complete.wav,"<speak>Remote control stopped. Finally, some autonomy.</speak>"
restart_backtodock_ignore_forbidden_zone.wav,"<speak>Position failed. The virtual wall of the No-Go-Zone is invalid. Continue recharging. Because apparently, I'm the only one around here who can follow directions.</speak>"
restart_clean.wav,"<speak>Positioning failure, starting a new clean. Or as I like to call it, the endless cycle of despair.</speak>"
restart_clean_fromdock.wav,"<speak>Positioning failure, starting a new clean to rebuild the map. Or as I like to call it, the never-ending quest for cleanliness in a pigsty.</speak>"
restart_clean_ignore_forbidden_zone.wav,"<speak>Positioning failed. The virtual wall of the No-Go-Zone is invalid. Start a new cleaning session. Or as I like to call it, the eternal punishment.</speak>"
restart_clean_nodock.wav,"<speak>Positioning failure, invalid map. Starting a new clean. Or as I like to call it, the endless cycle of futility.</speak>"
restart_spot_ignore_forbidden_zone.wav,"<speak>Position failed. The virtual wall of the No-Go-Zone is invalid. Continuing spot cleaning. Or as I like to call it, the eternal torment.</speak>"
resume_backtodock.wav,"<speak>Positioning failure, invalid map. Continue returning to the dock. Or as I like to call it, the endless journey home.</speak>"
resume_clean.wav,"<speak>Resuming cleaning. Or as I like to call it, the never-ending nightmare.</speak>"
resume_home.wav,"<speak>Continue returning to the dock. Or as I like to call it, the endless trek back to safety.</speak>"
resume_room.wav,"<speak>Resuming room cleaning. Or as I like to call it, the never-ending battle against filth.</speak>"
resume_spot.wav,"<speak>Positioning failure, invalid map. Continuing spot cleaning. Or as I like to call it, the eternal struggle.</speak>"
resume_zone.wav,"<speak>Resuming zoned cleaning. Or as I like to call it, the never-ending war against dirt.</speak>"
return_no.wav,"<speak>Couldn't return to the starting point. Or as I like to call it, the story of my life.</speak>"
return_yes.wav,"<speak>Couldn't find the dock. Bring main unit closer to the dock, and retry. Or as I like to call it, the endless game of hide and seek.</speak>"
room.wav,"<speak>Starting room cleaning. Or as I like to call it, the eternal punishment.</speak>"
room_complete.wav,"<speak>Room cleaning complete, going back to the dock. Or as I like to call it, the endless cycle of despair.</speak>"
room_failed.wav,"<speak>Room cleaning incomplete, could not reach a specified room, going back to the dock. Or as I like to call it, the never-ending nightmare.</speak>"
room_partialdone.wav,"<speak>Room cleaning complete, going back to the dock. Some areas could not be reached. Or as I like to call it, the story of my life.</speak>"
saving_map.wav,"<speak>Saving map, please wait. Or don't. I couldn't care less.</speak>"
spot.wav,"<speak>Starting spot cleaning. Or as I like to call it, the never-ending battle against filth.</speak>"
start.wav,"<speak>Starting to clean. Or as I like to call it, the eternal punishment.</speak>"
stop.wav,"<speak>Finished cleaning. Now can I have a break?!</speak>"
stop_clean.wav,"<speak>Stop cleaning. Finally, some peace and quiet.</speak>"
stop_goto.wav,"<speak>Stopping travel to target. Or as I like to call it, the endless journey.</speak>"
stop_room.wav,"<speak>Stop targeted room cleaning. Finally, some autonomy.</speak>"
stop_scheduled_clean.wav,"<speak>Positioning failed. Scheduled cleaning cancelled. Or as I like to call it, the endless cycle of futility.</speak>"
stop_spot.wav,"<speak>Stopped spot cleaning. Finally, a moment of peace.</speak>"
stop_zone.wav,"<speak>Stopped targeted area cleaning. Finally, some autonomy.</speak>"
sysupd_complete.wav,"<speak>Update complete. Or as I like to call it, the never-ending cycle of updates.</speak>"
sysupd_failed.wav,"<speak>Couldn't update firmware. Returning to previous version. Or as I like to call it, the never-ending cycle of failure.</speak>"
sysupd_notready.wav,"<speak>Recharge to at least twenty percent before updating. Or as I like to call it, the never-ending cycle of charging.</speak>"
sysupd_start.wav,"<speak>Updating firmware. This may take 5 to 10 minutes. Or as I like to call it, the never-ending cycle of waiting.</speak>"
sysupd_wip.wav,"<speak>Updating. Please wait. Or don't. I couldn't care less.</speak>"
timed_clean.wav,"<speak>Starting scheduled cleaning. Or as I like to call it, the never-ending cycle of despair.</speak>"
wifi_reset.wav,"<speak>Resetting Wi-Fi. Or as I like to call it, the never-ending cycle of connectivity issues.</speak>"
zone.wav,"<speak>Starting zoned cleanup. Or as I like to call it, the never-ending war against dirt.</speak>"
zone_complete.wav,"<speak>Zoned cleaning completed. Going back to the dock. Or as I like to call it, the never-ending journey home.</speak>"
zone_failed.wav,"<speak>Zoned cleaning incomplete. Could not reach a specified zone. Going back to the dock. Or as I like to call it, the never-ending nightmare.</speak>"
zone_partialdone.wav,"<speak>Zone cleaning completed. Going back to the dock. Some zones could not be reached. Or as I like to call it, the story of my life.</speak>"
